year,location,languages
2015,Spain,Android;C#;Java;PHP;Python;SQL
2015,Spain,Android;iOS;Java;Objective-C;PHP
2015,Spain,Android;Java;SQL
2015,Spain,Android;Java
2015,Spain,Android
2015,Spain,Android;Java;JavaScript
2015,Spain,Android;C++;Java;SQL
2015,Sweden,Android;Cordova;Java
2015,Sweden,Android;Arduino / Raspberry Pi;C;C++;Java;Python
2015,Switzerland,Android;Java
2015,Switzerland,"Android;Cloud (AWS, GAE, Azure, etc.);Java;JavaScript;PHP;Redis;SQL"
2015,Switzerland,"Android;C++;Cloud (AWS, GAE, Azure, etc.);iOS;Java;Objective-C;Python;SQL"
2015,Taiwan,Android;C;C++;Java
2015,Thailand,Android;C;C++
2015,Turkey,Android;C++;Java
2015,Ukraine,Android;Java;JavaScript;PHP;SQL
2015,Ukraine,Android;Java
2015,Ukraine,Android;iOS;Java;JavaScript;Objective-C;SQL
2015,Ukraine,Android;C++;C++11;Java
2015,United Kingdom,Android
2015,United Kingdom,Android;Java;SQL
2015,United Kingdom,Android;Java
2015,United Kingdom,Android;Arduino / Raspberry Pi;C++;C++11;Java;JavaScript;Node.js;Python
2015,United Kingdom,Android;Arduino / Raspberry Pi;C#;Java;PHP;SQL;SQL Server;Visual Basic;Windows Phone;Actionscript3
2015,United Kingdom,Android;C#;iOS;Java;Objective-C
2015,United Kingdom,Android
2015,United Kingdom,Android;Java;JavaScript;Matlab;Python;Scala;SQL
2015,United Kingdom,Android;iOS;Java;JavaScript;SQL
2015,United States,Android;C#;Java;JavaScript
2015,United States,Android;Java
2015,United States,Android;C#;iOS;Java;Objective-C;Python;Redis
2015,United States,Android;Java;Node.js;Groovy
2015,United States,Android;Java
2015,United States,Android;AngularJS;C#;Java;JavaScript;Matlab;Python;SQL;Visual Basic
2015,United States,Android;C#;Java;JavaScript;SQL;SQL Server
2015,United States,Android;Arduino / Raspberry Pi;C++;Java
2015,United States,Android;iOS;Java;JavaScript;Objective-C
2015,United States,Android;Arduino / Raspberry Pi;C#;Go;Java;Node.js;PHP
2015,United States,Android;Java
2015,United States,Android;C#;iOS;Java;JavaScript;Objective-C
2015,United States,Android;Arduino / Raspberry Pi;JavaScript;Python
2015,United States,Android;Arduino / Raspberry Pi;C;Java;Perl;Ruby;SQL
2015,United States,Android;C++;C++11;Clojure;Java
2015,United States,Android;Java;Groovy
2015,United States,Android;Java
2015,United States,Android;Java;Matlab
2015,Uruguay,Android;C#;Java
2015,Vietnam,Java
2015,Vietnam,Android;C++;iOS;Java;Objective-C;SQL
2015,Bangladesh,Android;C;C++;iOS;Java;Objective-C
2015,Denmark,Android;Java
2015,India,Android;Java;Python
2015,Israel,Android;Java
2015,Italy,Android
2015,Lithuania,Android;Java
2015,Poland,Android;C++11;Java
2015,Poland,Android;Cassandra;Java;JavaScript;SQL
2015,Poland,Android;Java
2015,Spain,"Android;Cloud (AWS, GAE, Azure, etc.);Java;MongoDB;Python;R"
2015,Spain,Android;Java;JavaScript;SQL
2015,Sweden,Android;C;C++;iOS;Java;JavaScript;Perl;PHP
2015,Sweden,Android;C++;C++11;Java;Bash
2015,Sweden,Android;C;C++;Java;Matlab
2015,Taiwan,Android;C;C++;Java;Perl
2015,United Kingdom,Android;Java;Python
2015,United Kingdom,Android;C;C++;C++11;Java;bash
2015,United States,Android;Java;Python;SQL
2015,United States,Android;Java;SQL
2015,United States,Android;Java
2015,Afghanistan,Matlab
2015,Czech Republic,Android;C++;Java;PHP;Python;SQL
2015,Germany,C;C++;C#;CoffeeScript;Java;JavaScript;Windows Phone
2015,Germany,Android;Cordova;Java;JavaScript;SQL
2015,India,Android
2015,India,Android;Cordova;Java;JavaScript;SQL
2015,Iran,Android;Java;JavaScript;PHP;SQL
2015,Iran,Android;Arduino / Raspberry Pi;C;C++;C++11;C#;iOS;Java;JavaScript;Objective-C;PHP;SQL;SQL Server;Swift;Visual Basic;Wordpress
2015,Japan,Android;Java
2015,Netherlands,Android;C++11;Java;JavaScript;Python
2015,Portugal,Android;Java;SQL
2015,Russian Federation,Android;Java
2015,Sudan,Android;C#;Java
2015,Switzerland,Android;iOS;Java;Node.js;Objective-C;PHP;Redis;Swift
2015,Tanzania,C;C++;Java;JavaScript;Node.js;PHP;SQL
2015,United States,Android;Java;PHP
2015,N/A,Android;C++;C#;Java;JavaScript;Objective-C;Python;Ruby;Swift;Windows Phone
2015,N/A,Android;C#;Java;JavaScript;PHP;SQL;Visual Basic
2015,N/A,Android;C;Java;PHP;SQL
2015,China,Android;Java
2015,Israel,Android;iOS;Java;JavaScript;Objective-C;SQL
2015,N/A,Android
2015,Argentina,Android;Java
2015,Armenia,Android
2015,Austria,Android;Arduino / Raspberry Pi;AngularJS;C#;Java;JavaScript;SQL
2015,Austria,Android;Arduino / Raspberry Pi;C++;Java;Node.js;Objective-C
2015,Austria,C;Java
2015,Belarus,Android;C++;Java
2015,Belgium,Android;Java;PHP;Wordpress
2015,Belgium,Android;C;C++;C++11;C#;Java;JavaScript;PHP
2015,Bosnia Herzegovina,Android;Arduino / Raspberry Pi;C;C++;Java;Python;SQL
2015,Brazil,C;Java;Python;SQL;Visual Basic
2015,Brazil,Android;C#
2015,Brazil,Android;Arduino / Raspberry Pi;C++;Java;Python
2015,Canada,Android;C++;C++11;Java
2015,Canada,Android;C#;Java;Python
2015,Canada,Android;C++;C#;iOS;Java;Matlab;Objective-C;PHP;Python;Ruby;SQL
2015,Canada,Android;Java;PHP
2015,Canada,Android;Cassandra;Hadoop;Java;JavaScript;Redis;Scala;SQL
2015,China,Android;Java
2015,China,Android;Java;JavaScript
2015,China,Android;Java
2015,China,Android;C;Java;JavaScript;SQL;SQL Server
2015,Colombia,Android;AngularJS;C++;C#;Cordova;Java;JavaScript;LAMP;Matlab;MongoDB;Node.js;PHP;Ruby;SQL;SQL Server;Visual Basic
2015,Croatia,Android;C++;Java
2015,Czech Republic,Android;Java
2015,Czech Republic,Android;Java;JavaScript;PHP
2015,Denmark,Android;Arduino / Raspberry Pi;Java;JavaScript;PHP;SQL;gml
2015,Dominican Republic,Android;PHP
2015,Egypt,Android;Cordova;Java;JavaScript;Node.js;PHP
2015,Finland,Android;C;C++;C++11;C#;CoffeeScript;Java;JavaScript;Node.js;Python;Rust
2015,Finland,C++;Java
2015,France,Android;Java;Objective-C
2015,France,C;C++
2015,France,Android;C++;Java;JavaScript;PHP;Python;SQL
2015,France,Android;Java;Python;SQL;SQL Server
2015,France,C
2015,France,Android;C#;Java;JavaScript;PHP;SQL;SQL Server;Wordpress
2015,France,Android;C++11;iOS;Java;JavaScript;MongoDB;Node.js;Objective-C;PHP;SQL
2015,France,Android;Arduino / Raspberry Pi;C#;Java;Windows Phone
2015,France,Android;Arduino / Raspberry Pi;C;Java
2015,France,Android;C#
2015,Germany,Android;Java;Node.js;PHP
2015,Germany,Java;JavaScript
2015,Germany,Android;C#;Java;Python;SQL
2015,Germany,Android;Java
2015,Germany,Android;C++;Java
2015,Germany,Android;Java;JavaScript;LAMP;PHP
2015,Germany,Android;AngularJS;Go;Java;MongoDB;Node.js
2015,Germany,Android;C#
2015,Germany,Android;Java
2015,Germany,Android;Arduino / Raspberry Pi;C++;Java;SQL
2015,Germany,Android;iOS;Java;Objective-C
2015,Greece,C;Java
2015,Greece,Android;Java;JavaScript;PHP;SQL
2015,Hungary,Android;Java
2015,India,Android;Java;PHP
2015,India,Android;Java
2015,India,Android;Java
2015,India,Android;Java
2015,India,Android;JavaScript;PHP;SQL;Wordpress
2015,India,Android;AngularJS;C;C++;Java;JavaScript;PHP;SQL
2015,India,Android;AngularJS;Java;Python;SQL
2015,India,C;Java;Python
2015,India,Android;PHP
2015,India,Java;PHP
2015,India,Android;AngularJS;C;C++;C#;iOS;Java;JavaScript;Matlab;Objective-C
2015,India,Android;Java;Python
2015,India,Android
2015,India,Android
2015,India,Android;Arduino / Raspberry Pi;C;Java
2015,India,Android;Java;JavaScript;SQL
2015,India,Android;C;Java
2015,India,Android
2015,India,Android;Java
2015,India,Android;C#;Java;SQL;SQL Server
2015,India,Android;Java
2015,India,Android;Java;JavaScript;Objective-C;SQL
2015,India,Android;Java
2015,India,Android;C++;Java;PHP
2015,India,Android;Java;SQL
2015,India,Android;C;C++
2015,India,Android;C;C++;iOS;Java;Objective-C;Visual Basic
2015,India,Android;C;C++
2015,India,Android;Java
2015,India,Java
2015,India,Android
2015,India,Android;C;C++;Java;JavaScript;Matlab
2015,India,Android;Java
2015,India,Android;Java;SQL
2015,India,Android;PHP
2015,India,Android;C;C++;Java;JavaScript;PHP
2015,India,Android;Java
2015,India,Android;Java;JavaScript;SQL;SQL Server
2015,India,Android;C#;Java
2015,India,Android;Arduino / Raspberry Pi;C;C++;Java;JavaScript
2015,India,Android;C++;Java;PHP;SQL
2015,India,Android;Java;Matlab
2015,India,Android
2015,India,Android
2015,India,Android;Java
2015,India,Android;Node.js;Python
2015,India,Android
2015,Indonesia,Android;C;C++;Java;PHP;SQL;Visual Basic
2015,Indonesia,Android;Java
2015,Iran,Android;C#;Java;JavaScript;PHP;SQL
2015,Iran,Android;C#;Java
2015,Iran,Android;Java;Python;Django
2015,Iran,C;C++;Java;PHP
2015,Iran,Android;Java;JavaScript;PHP;SQL
2015,Iran,Android;Arduino / Raspberry Pi;AngularJS;JavaScript;PHP;Python
2015,Ireland {Republic},Android
2015,Israel,Android;iOS;Java;JavaScript;PHP;SQL;Swift
2015,Italy,Android;Java;SQL
2015,Italy,Android;Arduino / Raspberry Pi;C++;Java
2015,Jordan,Android;Java
2015,Kazakhstan,Android;Java
2015,Korea South,Android;C;Java
2015,Korea South,Android;C;C++;Java;JavaScript;Matlab;SQL
2015,Korea South,Android;C;Java;Node.js;PHP;Python;Visual Basic
2015,Korea South,Java
2015,Lebanon,Android;Java;JavaScript
2015,Lithuania,Android;C;C++;C++11;iOS;Java;Objective-C;Swift
2015,Macedonia,Android;Java;JavaScript;Wordpress
2015,Mexico,Android;C++;C#;iOS;Java;JavaScript;Objective-C;PHP;SQL;SQL Server;Visual Basic
2015,Mexico,Java
2015,Moldova,C;Cordova;JavaScript;Node.js;PHP;SQL
2015,Netherlands,Android;Java;JavaScript
2015,Netherlands,Android;Java;JavaScript;Perl
2015,Netherlands,Android;C;C#;Java;PHP;R;Ruby;Swift
2015,Netherlands,Android;Java;JavaScript
2015,Netherlands,C#;SQL;Visual Basic
2015,New Zealand,Android;Java
2015,New Zealand,Android;Java;JavaScript
2015,New Zealand,Android;Java;SQL
2015,New Zealand,Android;Java;Python;Ruby;SQL
2015,Nigeria,Java;Python
2015,Norway,Android;Java
2015,Oman,Android;Java
2015,Pakistan,Android;C#;Java
2015,Pakistan,Android;C;Java
2015,Pakistan,Java
2015,Philippines,Android;C#;Java;SQL;SQL Server
2015,Philippines,Android;AngularJS;Java;Visual Basic
2015,Philippines,Android;Java;PHP;Python;SQL;Visual Basic
2015,Poland,Android;C;C++;C#;Java;JavaScript;PHP
2015,Poland,Android;Arduino / Raspberry Pi;Java;JavaScript;PHP
2015,Poland,Android;Java
2015,Poland,Android;C++;iOS;Java;Objective-C
2015,Poland,Android;Java;SQL
2015,Poland,Android;Arduino / Raspberry Pi;iOS;Java
2015,Poland,Android;Java
2015,Poland,Android;Arduino / Raspberry Pi;Java;Visual Basic
2015,Poland,Android;C;C++;C++11;C#;iOS;Java;JavaScript;Node.js;Objective-C;PHP;Python;SQL;haXe
2015,Poland,Android;Java
2015,Poland,Android;Java;JavaScript;LAMP;PHP;SQL
2015,Poland,Java
2015,Romania,Android;Java;JavaScript;SQL
2015,Russian Federation,Android;C#;Java
2015,Russian Federation,Android;C++;Java;JavaScript;LAMP
2015,Russian Federation,Android;Java
2015,Russian Federation,Android;C++
2015,Russian Federation,Android;Java;JavaScript;PHP
2015,Saudi Arabia,Android;Java;PHP;SQL;SQL Server
2015,Singapore,Android;JavaScript
2015,Singapore,Android;C#;Java;JavaScript;SQL Server
2015,Singapore,Android;iOS;Java;JavaScript;PHP;Ruby;SQL;SQL Server;Swift
2015,Slovakia,Android;Java;PHP
2015,Slovakia,C#;Java
2015,Slovakia,Android;C#;Java;JavaScript;PHP;SQL;Visual Basic
2015,Slovenia,Android;Java
2015,South Africa,Android;AngularJS;C;C++;Java;PHP;SQL Server
2015,Spain,Android;Java;MongoDB;Python;SQL
2015,Spain,Android;C;C++;C#;Java;SQL;SQL Server
2015,Spain,Android;Java;Node.js;PHP;SQL
2015,Spain,Android;PHP
2015,Spain,Android;C++11;iOS;Java;JavaScript;LAMP
2015,Spain,Android;Java
2015,Spain,Android;Java;Visual Basic
2015,Spain,Android;Arduino / Raspberry Pi;C;Java;SQL
2015,Spain,Android;Arduino / Raspberry Pi;Java
2015,Spain,Android
2015,Sweden,Android;Java
2015,Switzerland,Android;Arduino / Raspberry Pi;C++;C#;Java;JavaScript;MongoDB;PHP;SQL;SQL Server
2015,Switzerland,Android;Java
2015,Switzerland,Android;C;C++;Java;Matlab
2015,Switzerland,Android;Arduino / Raspberry Pi;C#;Java;JavaScript;PHP;Python;SQL
2015,Syria,Android;C++;C++11;Java;Node.js;PHP;SQL
2015,Taiwan,Android;iOS;Java;Swift
2015,Turkey,Android;iOS;Java;JavaScript
2015,Turkey,Android;C++;Java;JavaScript;MongoDB;Perl;PHP;Ruby;SQL
2015,Turkey,Android;C#;Java;PHP
2015,Turkey,Android;C#;Java;JavaScript;Swift;Windows Phone
2015,Turkey,Android;Java
2015,Turkey,Android;C#;Java;JavaScript;SQL;SQL Server
2015,Turkmenistan,Android;Cordova;Java;JavaScript;PHP;Python
2015,Ukraine,Android;C;Java
2015,Ukraine,Android;Java
2015,United Kingdom,Android;Arduino / Raspberry Pi;Java;JavaScript;Python;Ruby;Visual Basic
2015,United Kingdom,Android;Java;SQL
2015,United Kingdom,Android;Java;JavaScript;PHP;Python
2015,United Kingdom,Android;Arduino / Raspberry Pi;Java;Ruby;SQL
2015,United Kingdom,Android;C#;Java;Windows Phone
2015,United States,Android;C++11;Java
2015,United States,Android;C;C++;C#;Java;JavaScript
2015,United States,Android;C;C++;Java;JavaScript;SQL
2015,United States,Python
2015,United States,Android;Java;Python
2015,United States,Android;Java
2015,United States,Android;iOS
2015,United States,Android;C++;Java;PHP;SQL
2015,United States,Android;C++;Java;JavaScript;SQL
2015,United States,Android;Arduino / Raspberry Pi;PHP;Wordpress
2015,United States,Android;C#;Java
2015,United States,Android;Java
2015,United States,Android;Java;Python
2015,United States,Android;Dart;Go;Java;R;Ruby
2015,United States,Android;C++11;Java
2015,United States,Android;Java;JavaScript;Spark
2015,United States,Android;Java;SQL
2015,United States,Android;Arduino / Raspberry Pi;C;Java;Node.js
2015,United States,Android;Java
2015,United States,Android;Java;JavaScript;Ruby;SQL
2015,United States,Android
2015,United States,Android;Java
2015,Venezuela,Android;C#;Java;SQL;SQL Server;Visual Basic
2015,Vietnam,Android;C++;iOS;Java;JavaScript;Node.js;Objective-C;PHP;SQL Server
2015,Vietnam,Android;iOS;PHP
2015,Vietnam,Android
2015,Vietnam,Android
2015,Poland,LAMP;Objective-C;PHP;Python
2015,United States,CoffeeScript;iOS;JavaScript;Objective-C;Python;Swift
2015,Australia,Objective-C;Swift
2015,Belarus,C;iOS;Objective-C
2015,Bulgaria,iOS;Java;Objective-C;Swift
2015,Canada,C#;iOS;Objective-C;Swift
2015,France,Android;iOS;Java;Objective-C;Swift
2015,Germany,Android;iOS;Java;Objective-C;Swift
2015,Germany,Android;C;C++;iOS;Java;JavaScript;Matlab;Objective-C;PHP;Python;SQL;Swift
2015,India,Android;AngularJS;C;C++;C++11;C#;iOS;Java;JavaScript;Node.js;Python;SQL;SQL Server
2015,India,iOS;Java;MongoDB;Swift
2015,India,iOS;Swift
2015,Norway,Arduino / Raspberry Pi;iOS;Objective-C;Python;Swift
2015,Poland,C#;iOS;Objective-C
2015,Poland,Arduino / Raspberry Pi;C++;iOS;Objective-C;Swift
2015,Spain,C++;iOS;Java;Objective-C;Python
2015,Spain,iOS;Objective-C;Swift
2015,Sweden,C;iOS;Objective-C;Swift
2015,United Kingdom,Cordova;iOS;Objective-C;Python
2015,United States,Objective-C;Swift
2015,United States,iOS;Objective-C;Ruby
2015,United States,iOS;JavaScript;Node.js;Objective-C
2015,United States,iOS;JavaScript;Objective-C
2015,Argentina,iOS;Objective-C;Python;Bash
2015,Denmark,iOS;JavaScript;Objective-C;PHP;Swift;Wordpress
2015,France,C;C++;iOS;Objective-C;Swift
2015,Germany,C;C++11;iOS;Node.js;Objective-C;Python
2015,India,iOS;Objective-C
2015,India,Objective-C;PHP
2015,India,Objective-C
2015,India,iOS;JavaScript;MongoDB;Node.js;Objective-C
2015,Israel,"AngularJS;Cloud (AWS, GAE, Azure, etc.);iOS;JavaScript;MongoDB;Node.js;Objective-C;PHP;Python"
2015,Japan,C#;iOS;Objective-C;SQL;Wordpress
2015,Netherlands,Objective-C;Swift
2015,Portugal,iOS;Java;JavaScript;MongoDB;Node.js;Objective-C;Swift
2015,Slovakia,C;C++;C++11;iOS;MongoDB;Node.js;Objective-C;Swift
2015,United States,C;iOS;Java;Objective-C
2015,United States,"Arduino / Raspberry Pi;AngularJS;C;CoffeeScript;Cloud (AWS, GAE, Azure, etc.);iOS;JavaScript;MongoDB;Node.js;Objective-C;Redis"
2015,United States,C++;C++11;iOS;JavaScript;Node.js;Objective-C;Swift
2015,United States,"C;C++;C++11;Cloud (AWS, GAE, Azure, etc.);iOS;Java;LAMP;Objective-C;Perl;PHP;Python;SQL;Swift;Wordpress"
2015,United States,iOS;Objective-C;Python
2015,United States,iOS;Objective-C;Swift
2015,N/A,Android;iOS;Java;Swift
2015,Australia,CoffeeScript;iOS;Java;JavaScript;Objective-C;Swift
2015,Brazil,iOS;Java;JavaScript;AS3
2015,Brazil,iOS;Objective-C;Ruby
2015,Brazil,Objective-C
2015,Canada,Android;C++;iOS;Objective-C;Python
2015,Germany,C#;JavaScript;Objective-C
2015,Germany,C++;iOS;Objective-C;SQL
2015,India,C#;Haskell;iOS;Java;Objective-C;SQL;SQL Server
2015,Norway,Android;iOS;Java;JavaScript;LAMP;MongoDB;Node.js;Objective-C;PHP;SQL;Swift
2015,Russian Federation,iOS;JavaScript;Node.js;Objective-C;PHP;SQL;Swift
2015,United Kingdom,Arduino / Raspberry Pi;C++;Objective-C;Python;Swift
2015,United States,iOS;Objective-C;Ruby;Swift
2015,United States,C;iOS;JavaScript;Objective-C;Ruby;Swift
2015,United States,iOS;SQL;Swift
2015,United States,C;F#;Go;iOS;Objective-C;SML
2015,United States,Objective-C;Python;Swift
2015,United States,C++;Objective-C;Swift
2015,Uruguay,iOS
2015,Austria,JavaScript;Objective-C;Python
2015,Brazil,Android;iOS;Java;JavaScript;Objective-C;Swift
2015,Canada,Android;C;C++;iOS;Java;Objective-C;Python;Scala;Swift
2015,Canada,Objective-C;Swift;Wordpress
2015,China,C;C++;iOS;Objective-C;Python;SQL;bash
2015,India,Android;iOS;Objective-C
2015,India,Objective-C;Swift
2015,Netherlands,Android;Cordova;iOS;JavaScript;LAMP;Objective-C;PHP;SQL
2015,Poland,Android;iOS;LAMP;Objective-C;PHP;Ruby
2015,Russian Federation,Android;iOS;JavaScript;Node.js;Objective-C
2015,Sweden,iOS;Objective-C
2015,United Kingdom,iOS;Objective-C
2015,United Kingdom,C#;iOS;Objective-C
2015,United States,iOS;Objective-C
2015,United States,Android;iOS;Objective-C;Swift
2015,United States,iOS;Objective-C
2015,Vietnam,AngularJS;iOS;JavaScript;Objective-C
2015,United States,Go;iOS;Java;JavaScript;Objective-C;SQL
2015,United States,iOS;Objective-C;Perl
2015,Belgium,iOS;Objective-C
2015,Canada,iOS;Objective-C;Swift
2015,Canada,Objective-C
2015,India,AngularJS;iOS;Objective-C
2015,India,iOS
2015,Japan,C;C#;iOS;Objective-C
2015,Malaysia,C++;iOS;Objective-C
2015,Poland,C;C++;iOS;Objective-C
2015,Sweden,iOS;Objective-C
2015,Thailand,C;C++;C#;iOS;MongoDB;Objective-C;Python;Ruby;SQL;Swift;Windows Phone
2015,Ukraine,iOS;JavaScript;Objective-C;PHP
2015,United States,C++;C#;iOS
2015,United States,Android;C;C++;C#;Java;JavaScript;MongoDB;Objective-C;Ruby;SQL
2015,Australia,C;iOS;Objective-C;PHP;SQL
2015,Netherlands,Objective-C;Swift
2015,United States,C#;iOS;Objective-C;SQL;SQL Server;Swift
2015,United States,Objective-C;GML
2015,Austria,AngularJS;C;iOS;JavaScript;MongoDB;Node.js;Objective-C;PHP;Ruby;SQL;Swift
2015,Belarus,iOS;Objective-C;Python;Swift
2015,Denmark,iOS;Objective-C
2015,France,C;iOS;Objective-C;Swift
2015,France,C++11;Java;JavaScript;Objective-C;SQL
2015,France,iOS;Objective-C;Python
2015,India,AngularJS;C#;iOS;Node.js;Objective-C
2015,India,Objective-C
2015,India,iOS;Objective-C;Swift
2015,Japan,Objective-C
2015,Netherlands,C++;C#;F#;iOS;JavaScript;Node.js;Objective-C;PHP;SQL;Visual Basic
2015,Norway,Objective-C
2015,Poland,Arduino / Raspberry Pi;C;C++;C#;iOS;Java;JavaScript;Objective-C;PHP;Python;SQL;SQL Server;Swift
2015,Portugal,Cordova;iOS;Objective-C;Swift
2015,Spain,Arduino / Raspberry Pi;C#;iOS;Objective-C;Visual Basic
2015,Ukraine,Android;AngularJS;C;CoffeeScript;Cordova;Haskell;iOS;Java;JavaScript;Objective-C;Ruby;Salesforce;Swift
2015,United Kingdom,C#;iOS;Objective-C;SQL;SQL Server
2015,United Kingdom,C#;iOS;Java;Objective-C;Python;Scala
2015,United States,C;iOS;Objective-C
2015,United States,C#;iOS;Objective-C
2015,United States,C;C#;iOS;Objective-C;PHP;SQL;Swift
2015,United States,C++;iOS;Swift
2015,United States,C++;iOS;Java;Matlab;PHP;Python;SQL
2015,Canada,iOS;Java;Python;Swift
2015,Ukraine,Android;C++;iOS;Objective-C
2015,United States,Android;Arduino / Raspberry Pi;iOS;Java;Objective-C;Ruby;SQL;Swift;Wordpress
2015,United States,Android;Arduino / Raspberry Pi;iOS;Java;JavaScript;Objective-C;Swift;Visual Basic
2015,China,Python
2015,Germany,Android;C;iOS;Java;Objective-C;SQL
2015,India,Go;iOS;Objective-C
2015,India,C;C++;iOS;Objective-C
2015,India,Objective-C
2015,Italy,Android;Arduino / Raspberry Pi;C++11;iOS;Java;MongoDB;Objective-C;PHP;Python
2015,Japan,Android;Go;iOS;Objective-C;Swift
2015,Portugal,iOS;JavaScript;Objective-C;PHP
2015,Russian Federation,Objective-C;Ruby;Swift
2015,Russian Federation,C;iOS;Java;Objective-C
2015,Russian Federation,C;C++;C++11;iOS;Matlab;Objective-C;SQL
2015,Thailand,Objective-C;Swift
2015,Turkey,Android;iOS;Java;Objective-C;Swift
2015,United Kingdom,C#;iOS;Objective-C;Visual Basic
2015,United Kingdom,iOS;Objective-C
2015,United States,C;C++;iOS;JavaScript;Objective-C;Python;SQL;Swift
2015,United States,C;iOS;Objective-C;Ruby
2015,United States,Android;C#;iOS;Java;Objective-C;Perl;Ruby;SQL;Windows Phone
2015,India,C;C++;iOS;MongoDB;Node.js;Objective-C;PHP;Swift
2015,Poland,iOS;JavaScript;Objective-C;Python
2015,United Kingdom,iOS;Objective-C;Swift
2015,Australia,Arduino / Raspberry Pi;C++;C#;iOS;Node.js;Objective-C
2015,Brazil,C;C++;JavaScript;Objective-C;PHP;Python
2015,Canada,Android;C;C++;C#;iOS;Java;JavaScript;Objective-C;Python
2015,Finland,C;C++;C#;iOS;JavaScript;Matlab;Objective-C;Python;SQL
2015,France,iOS;Objective-C;Swift
2015,Georgia,C;C#;iOS;Objective-C
2015,Germany,C;iOS;Objective-C;Swift
2015,Germany,iOS;JavaScript;Objective-C;PHP;Swift
2015,Germany,iOS;Java;JavaScript;Matlab;Swift
2015,Germany,Android;C#;iOS;Java;Objective-C;Swift
2015,India,Android;iOS;Java;Objective-C;PHP;Ruby;SQL;SQL Server;Swift;Wordpress
2015,Italy,Objective-C
2015,Italy,Android;C;C++;iOS;Java;JavaScript;LAMP;Objective-C;PHP;SQL
2015,Korea South,iOS
2015,Mexico,Android;iOS;Java;Objective-C;Ruby;Swift
2015,Sierra Leone,"Android;Arduino / Raspberry Pi;AngularJS;C;C++;C++11;C#;Cassandra;CoffeeScript;Cordova;Clojure;Cloud (AWS, GAE, Azure, etc.);Dart;F#;Go;Hadoop;Haskell;iOS;Java;JavaScript;LAMP;Matlab;MongoDB;Node.js;Objective-C;Perl;PHP;Python;R;Redis;Ruby;Rust;Salesforce;Scala;Sharepoint;Spark;SQL;SQL Server;Swift;Visual Basic;Windows Phone;Wordpress"
2015,Spain,iOS;Java;Objective-C
2015,Spain,iOS;Objective-C;PHP;SQL
2015,Spain,C;iOS;Objective-C;PHP;SQL
2015,Sweden,AngularJS;iOS;JavaScript;Node.js;Objective-C;Swift
2015,Sweden,Android;Arduino / Raspberry Pi;C++;iOS;Java;Objective-C;SQL;Swift;ActionScript
2015,Switzerland,iOS;Objective-C
2015,United Arab Emirates,Android;C;iOS;Objective-C;PHP
2015,United Kingdom,iOS;Objective-C
2015,United Kingdom,Objective-C
2015,United States,iOS;Objective-C;Applescript
2015,United States,iOS;Objective-C;Ruby
2015,United States,iOS;JavaScript;LAMP;Objective-C;PHP;SQL
2015,United States,JavaScript;Objective-C;SQL
2015,United States,iOS;Objective-C
2015,United States,iOS;Objective-C
2015,United States,Android;iOS;JavaScript;Objective-C;PHP;Python;Ruby;SQL;Swift
2015,Australia,Arduino / Raspberry Pi;C;iOS;Objective-C;Swift
2015,Australia,iOS
2015,Denmark,AngularJS;iOS;JavaScript;Objective-C;PHP;SQL;SQL Server;Wordpress
2015,Germany,iOS;Objective-C
2015,Germany,Arduino / Raspberry Pi;C;iOS;JavaScript;Objective-C;PHP;SQL;Wordpress
2015,Hungary,iOS;JavaScript;LAMP;Objective-C;PHP;SQL
2015,India,Objective-C
2015,India,iOS;Swift
2015,India,C#;iOS;Objective-C;Swift
2015,Ireland {Republic},Objective-C;Ruby
2015,Ireland {Republic},C;C++;C#;iOS;Objective-C
2015,Japan,iOS;Objective-C
2015,New Zealand,C++11;Objective-C;Python
2015,Poland,iOS;Objective-C
2015,Russian Federation,Objective-C
2015,Russian Federation,Android;iOS;Java;Objective-C;Python
2015,South Africa,iOS;Objective-C;Swift
2015,Spain,iOS;Objective-C;Ruby;Swift
2015,Spain,Hadoop;iOS;JavaScript;MongoDB;Node.js;Objective-C;Python;Swift
2015,United Kingdom,Android;C;C++;Cassandra;Cordova;iOS;Java;JavaScript;Matlab;Objective-C;Python;SQL;Swift;Visual Basic
2015,United Kingdom,C;iOS;Java;Objective-C;Ruby
2015,United Kingdom,C;iOS;Objective-C;Swift
2015,United Kingdom,C++;C++11;iOS;Objective-C;Swift
2015,United Kingdom,Android;C#;iOS;Objective-C
2015,United Kingdom,Objective-C;Swift
2015,United States,C#;iOS;JavaScript;SQL;SQL Server;Swift
2015,United States,Arduino / Raspberry Pi;iOS;Objective-C
2015,United States,C#;Objective-C
2015,United States,CoffeeScript;iOS;JavaScript;Node.js;Python;Swift;elisp
2015,United States,iOS;PHP;Swift;FileMaker
2015,United States,Android;C++;iOS;Java;JavaScript;Objective-C;Swift
2015,United States,Android;iOS;JavaScript
2015,United States,C#;iOS
2015,United States,C#;iOS;Objective-C;SQL;SQL Server
2015,United States,iOS;Objective-C;Swift
2015,India,C;C++;C#;iOS;Java;JavaScript;Objective-C;PHP;SQL;Swift;Visual Basic
2015,India,iOS;JavaScript;Objective-C;Swift
2015,South Africa,Arduino / Raspberry Pi;C;C++;C++11;C#;iOS;Java;Objective-C;Python;Swift
2015,Ukraine,C++;iOS;Objective-C
2015,Ukraine,iOS;Swift
